location_date,weighted_mean_temp,weighted_min_temp,weighted_max_temp
2016-06-29,24.987120970080856,20.10764568491622,30.788087053275227
2016-06-30,24.994526369231284,19.724960377923225,30.47766685370131
2016-07-01,24.65326015424889,20.614189705948284,29.075487731005246
2016-07-02,24.20617122227444,19.741791977780068,28.695548244286016
2016-07-03,24.561707005933183,20.157939575785253,28.923706254493435
2016-07-04,24.80808213933282,20.887582491852474,29.507499344158376
2016-07-05,26.10200354587779,21.51994919575602,31.3243994390281
2016-07-06,27.394262123780024,22.403203730065854,32.55798946836287
2016-07-07,26.97093850054719,22.75725736245617,32.19568451110045
2016-07-08,26.19191457521448,21.699093222057623,31.309606829923567
2016-07-09,24.480031230485714,20.717357983655663,28.75917561893234
2016-07-10,25.036558434342354,20.29192406437313,29.781588303470507
2016-07-11,25.45805764271423,20.858462694630116,30.447882413283512
2016-07-12,26.200191613385414,21.560539688486188,31.147110686800463
2016-07-13,26.71743079106426,22.105000793131733,31.87949742155663
2016-07-14,27.314893630798018,22.621096001829812,32.78144453446408
2016-07-15,27.42063252760797,23.036029078976295,32.342261984106514
2016-07-16,26.460105865457333,22.13810164353821,31.777536999760592
2016-07-17,26.923792071049988,22.131579264829597,32.11492161079624
2016-07-18,27.390600109472395,23.107919466909838,33.37813492146135
2016-07-19,26.777081729035082,22.56607648322687,31.45430623119463
2016-07-20,26.73485127842065,21.616791892255076,31.900645251529593
2016-07-21,28.14230666103924,22.666531005029054,34.18274430423081
2016-07-22,29.28892295718252,23.65625056529017,35.26451971236956
2016-07-23,29.663778259878995,24.844095033686944,35.37056423745889
2016-07-24,28.74621480976615,23.5732779933641,34.762005919889674
2016-07-25,28.447047662972974,23.8711860671451,34.48573168008228
2016-07-26,28.329127259015788,23.435332896565722,33.570501312073354
2016-07-27,28.35975670768439,23.598473754061466,33.885831354205074
2016-07-28,27.766348341725003,23.86148432248935,33.128121069414064
2016-07-29,26.747901648077665,22.237907387780563,31.811563884735836
2016-07-30,26.32326386256027,22.895475352988633,30.886935601844147
2016-07-31,26.225279021205097,22.47036623960789,30.976373847910885
2016-08-01,25.710651943643573,21.76876618710455,30.467783907101982
2016-08-02,25.630925865862945,21.6838736001885,30.36983017798141
2016-08-03,25.91948676690793,21.133380358073023,31.03843741764469
2016-08-04,25.967525670191282,21.43452540563302,31.060249998844668
2016-08-05,26.159891221374217,21.973360547484766,30.955144112006643
2016-08-06,26.801461558293678,22.485259684174526,31.88280765574085
2016-08-07,26.76725799991848,21.914968331447085,31.837505816449443
2016-08-08,26.620381655743767,22.44337103614934,31.197694231300503
2016-08-09,26.7979610222929,22.131897783894498,31.92239568157024
2016-08-10,27.616841036500595,23.296992047136328,32.24036335936634
2016-08-11,28.701174292224046,24.480616823623524,33.68283556689594
2016-08-12,28.442956024301292,23.74841357147731,34.08036371767103
2016-08-13,28.735122126267353,24.528050194705894,33.619777518595384
2016-08-14,28.283392726224204,23.324157475331138,33.65567981052703
2016-08-15,27.21139214682914,22.913777421487012,32.41219733081612
2016-08-16,27.11991591359587,22.752363325516452,31.97992270281531
2016-08-17,26.596189677062426,22.621199262000378,31.07249209073907
2016-08-18,26.163049564032473,22.31967311509077,31.451557773150157
2016-08-19,26.139800389101666,22.200454608827606,31.008215197316353
2016-08-20,25.30234944746273,21.581296093092483,29.61433829436285
2016-08-21,24.961525156776162,21.10489366483099,30.130203098741386
2016-08-22,23.723894351011936,19.601955509360728,28.525616630667145
2016-08-23,24.374772654584287,19.08310913582731,29.731722301622085
2016-08-24,25.54236279126551,20.798471908522234,31.153413971494192
2016-08-25,25.739673410990207,21.179305119369783,30.79828735760014
2016-08-26,26.450923804100903,22.221079899124927,31.33887888263193
2016-08-27,25.764889517917684,21.866327269501607,30.89759858435438
2016-08-28,25.796488032806366,21.473128180591807,30.957446867825844
2016-08-29,26.652839487743837,22.25505334748707,32.13125380473667
2016-08-30,26.092658786130357,21.605416072468056,31.589143097830316
2016-08-31,26.257103190661272,22.1842789886349,30.992855131412295
2016-09-01,24.521986678216592,21.292629369449166,28.618310350918335
2016-09-02,23.711109377327084,19.619097964043135,28.35892337423148
